time,ACTON275,BOL5,Densidad2_,ECE7,GR,GR2,HALFAC3,IACCEL1,RX306
1167.041,4.9572649,1.4236875,0.69150299,-0.5714286,1.973138,-1.6776557,0.76434678,2.1758242,1.3040293
1167.0809,4.8717947,1.4212455,0.69150299,-0.59096462,2.1782663,-1.7753358,0.87423688,2.1636143,1.2893773
1167.1909,4.886447,1.4285715,0.69988912,-0.59829062,2.2173383,-1.7875458,0.86202687,2.1684983,1.2942613
1167.4509,4.8302808,1.4236875,0.69988912,-0.58363861,2.1416361,-1.6898657,0.84981686,2.1684983,1.3235654
1167.4709,4.8180709,1.4261295,0.68763965,-0.59584862,2.04884,-1.6996337,0.85470086,2.1660562,1.3186814
1167.541,4.8180709,1.4627595,0.70221788,-0.60317463,2.1440783,-1.8095238,0.84981686,2.1636143,1.3137974
1167.5709,4.8034186,1.4652015,0.68815118,-0.61538464,2.1343102,-1.8949939,0.88644689,2.1611722,1.3235654
1168.061,4.9768009,1.4481075,0.69046646,-0.60561663,2.1538463,-1.7606838,0.86691087,2.1709402,1.3235654
1168.161,4.8937731,1.3992674,0.69859689,-0.60317463,2.2466424,-1.8925519,0.85225886,2.1684983,1.3186814
1168.2009,4.8644691,1.3992674,0.70633692,-0.60073262,2.0463982,-1.7533578,0.94749695,2.1660562,1.2991453
1168.251,4.805861,1.4090354,0.69924301,-0.59584862,2.1465201,-1.7387058,0.79365081,2.1636143,1.2942613
1168.291,4.8717947,1.4310135,0.68801659,-0.59340662,2.0170941,-1.8339438,0.76434678,2.1611722,1.3040293
1168.3209,4.7887669,1.4310135,0.69757384,-0.60561663,2.1538463,-1.8901099,0.90354091,2.1660562,1.3137974
1168.3309,4.7912087,1.4236875,0.69383174,-0.61538464,2.2026863,-1.8656899,0.81074482,2.1611722,1.3186814
1168.7009,4.7326007,1.4212455,0.69628161,-0.61294264,2.1269841,-1.7509158,0.7912088,2.1587303,1.3186814
1168.7209,4.757021,1.4236875,0.69034535,-0.62515265,2.0683761,-1.8705739,0.84004885,2.1684983,1.3528694
1168.9309,4.896215,1.4285715,0.68983382,-0.60561663,2.0976801,-1.7557998,0.94505495,2.1562881,1.3479854
1168.9609,4.8791208,1.4041514,0.68144763,-0.61782664,2.1733823,-1.8632479,0.82783884,2.1636143,1.3431014
1168.991,4.9084249,1.4114774,0.68041116,-0.59829062,2.1929183,-1.8754579,0.81562883,2.1636143,1.3284494
1169.061,4.8986568,1.4774115,0.68041116,-0.59340662,2.1514041,-1.8363858,0.83760685,2.1684983,1.3089134
1169.161,4.9035411,1.4554335,0.69369709,-0.61050063,2.1440783,-1.8095238,0.83028084,2.1660562,1.3284494
1169.361,4.8498168,1.4529915,0.68801659,-0.61294264,2.1807082,-1.6483517,0.84004885,2.1684983,1.3186814
1169.531,4.8400488,1.4505495,0.68247068,-0.59096462,2.1245422,-1.6483517,0.82051283,2.1660562,1.3528694
1169.5809,4.9181929,1.4358975,0.69730467,-0.60073262,2.1001222,-1.7240537,0.84981686,2.1684983,1.3821734
1169.9509,4.8571429,1.4774115,0.68685895,-0.62026864,2.1611722,-1.8339438,0.87912089,2.1733823,1.3333334
1169.9709,4.9133091,1.4505495,0.67886311,-0.62026864,2.0415142,-1.9242979,1.0109891,2.1660562,1.3333334
1170.011,4.925519,1.5067155,0.68737048,-0.61782664,2.1709402,-1.8901099,0.94017094,2.1709402,1.3284494
1170.041,4.8644691,1.5067155,0.68595707,-0.61294264,2.0903542,-1.8705739,0.87423688,2.1684983,1.3333334
1170.051,4.8498168,1.4798535,0.68415326,-0.60317463,2.1807082,-1.7631258,0.76923078,2.1709402,1.3479854
1170.101,4.896215,1.4822955,0.68466479,-0.62515265,1.982906,-1.8705739,0.79853481,2.1758242,1.3528694
1170.231,4.8913307,1.4896215,0.68376291,-0.59829062,2.0634921,-1.8534799,0.79609281,2.1733823,1.3724054
1170.3209,4.7789989,1.5506716,0.67214608,-0.61538464,2.0610502,-1.7509158,0.79853481,2.1758242,1.3479854
1170.481,4.7521367,1.5457876,0.68362832,-0.60317463,2.1514041,-1.8315018,0.83516484,2.1758242,1.3186814
1170.9509,4.786325,1.5433456,0.68634742,-0.62271065,1.997558,-1.7216117,0.81318682,2.1758242,1.3577534
1171.001,4.7619047,1.5409036,0.68930882,-0.60317463,2.0927961,-1.9389499,0.7912088,2.1758242,1.3382174
1171.051,4.7472529,1.5482296,0.69937766,-0.62515265,1.985348,-1.8315018,0.7912088,2.1782663,1.3333334
1171.061,4.757021,1.5091575,0.67872852,-0.64224666,2.1343102,-1.8021978,0.84493285,2.1782663,1.3333334
1171.641,4.7521367,1.5018315,0.68170339,-0.64224666,2.0610502,-1.8681319,0.83516484,2.1782663,1.3431014
1171.6809,4.7716727,1.5115995,0.68479943,-0.62271065,2.0683761,-1.8730159,0.85714287,2.1880343,1.3284494
1172.011,4.805861,1.5067155,0.68208027,-0.62026864,2.1440783,-1.7289377,0.91330892,2.1855922,1.3186814
1172.0709,4.8009768,1.4603175,0.69085681,-0.61294264,2.1391943,-1.8852259,0.90598291,2.1831503,1.2991453
1172.351,4.8083029,1.5140415,0.68376291,-0.61050063,2.1636143,-1.7289377,0.85958487,2.1880343,1.2942613
1172.5709,4.815629,1.5042735,0.6838975,-0.61050063,2.1489623,-1.8632479,0.84493285,2.1880343,1.2991453
1172.771,4.8278389,1.4896215,0.69305098,-0.60805863,2.1440783,-1.9096459,0.82295483,2.1831503,1.2942613
1172.8309,4.8937731,1.4749695,0.7042774,-0.61538464,2.0268621,-1.7484738,0.87423688,2.1831503,1.2942613
1172.871,4.8620267,1.4725275,0.68582243,-0.61538464,2.0854702,-1.9072039,0.83516484,2.1807082,1.3333334
1172.9309,4.8766789,1.4774115,0.68699354,-0.59829062,2.0757022,-1.7899878,0.80341882,2.1782663,1.2893773
1172.9409,4.8424907,1.5335776,0.69228369,-0.62759465,1.980464,-1.6385837,0.80586082,2.1831503,1.3089134
1173.121,4.8937731,1.4945055,0.70492357,-0.61294264,2.1831503,-1.8778999,0.84249085,2.1807082,1.2796093
1173.4409,4.9377289,1.4969475,0.69305098,-0.60561663,2.1245422,-1.9194139,0.85470086,2.1782663,1.2307693
1173.541,4.886447,1.4847375,0.70027953,-0.60317463,2.014652,-1.8534799,0.83028084,2.1782663,1.2747253
1173.561,4.8888888,1.5042735,0.70570427,-0.60805863,2.1416361,-1.8510379,0.87179488,2.1831503,1.3040293
1173.5909,4.7692308,1.5067155,0.68969917,-0.59829062,2.1416361,-1.8021978,0.8937729,2.1807082,1.2942613
1173.601,4.8620267,1.4993895,0.68969917,-0.62515265,1.956044,-1.9218559,0.84249085,2.1831503,1.2942613
1173.7109,4.8205128,1.4969475,0.68944347,-0.60317463,2.1391943,-1.8095238,0.84493285,2.1782663,1.2991453
1173.771,4.7838826,1.5091575,0.6921491,-0.60317463,2.0659342,-1.8095238,0.85958487,2.1782663,1.3333334
1173.8409,4.8302808,1.5189255,0.68195915,-0.61294264,2.0586081,-1.8852259,0.84004885,2.1758242,1.3431014
1173.901,4.8229547,1.5140415,0.70853108,-0.60561663,2.0610502,-1.7631258,0.82539684,2.1758242,1.3479854
1173.981,4.8888888,1.5286936,0.69898725,-0.60561663,2.0122101,-1.8632479,0.87179488,2.1758242,1.3382174
1174.0809,4.8791208,1.5018315,0.69085681,-0.61050063,2.1172161,-1.8608059,0.82295483,2.1831503,1.3479854
1174.111,4.9084249,1.4920635,0.69046646,-0.60317463,2.1391943,-1.8315018,0.80097681,2.1733823,1.3577534
1174.131,4.835165,1.5164835,0.67796123,-0.61050063,2.0952382,-1.8925519,0.7863248,2.1709402,1.3235654
1174.141,4.8327227,1.4432235,0.69344133,-0.61538464,2.014652,-1.9340659,0.80830282,2.1709402,1.3089134
1174.161,4.854701,1.4603175,0.69138181,-0.61294264,2.019536,-1.7973138,0.83516484,2.1782663,1.3137974
1174.1809,4.844933,1.4676435,0.7027294,-0.61050063,2.0463982,-1.948718,0.82295483,2.1733823,1.3479854
1174.281,4.815629,1.4554335,0.6921491,-0.60317463,1.980464,-1.7557998,0.82051283,2.1782663,1.3528694
1174.301,4.8376069,1.4358975,0.69640273,-0.60805863,2.1269841,-1.6703297,0.80586082,2.1758242,1.3186814
1174.3409,4.7203908,1.5115995,0.69357598,-0.58363861,2.0830281,-1.6800977,0.80586082,2.1733823,1.3235654
1174.491,4.8131866,1.4945055,0.70196211,-0.56410259,2.1514041,-1.970696,0.84981686,2.1782663,1.3137974
1174.651,4.7594628,1.4627595,0.69369709,-0.58852261,2.0683761,-1.7606838,0.82295483,2.1733823,1.3040293
1174.811,4.815629,1.4407815,0.69822001,-0.58363861,1.9169719,-1.8144078,0.80341882,2.1733823,1.3235654
1174.9709,4.9572649,1.4432235,0.68492055,-0.58852261,2.1465201,-1.6996337,0.80097681,2.1733823,1.3577534
1175.121,4.8327227,1.4432235,0.70351017,-0.58852261,2.1489623,-1.7728938,0.80097681,2.1782663,1.3528694
1175.271,4.8278389,1.4407815,0.68182456,-0.60073262,2.0757022,-1.9365079,0.80586082,2.1758242,1.3577534
1175.4609,4.7912087,1.4358975,0.70041412,-0.59829062,2.0952382,-1.8901099,0.79609281,2.1831503,1.3479854
1175.491,4.7619047,1.4383395,0.68260527,-0.61782664,1.997558,-1.948718,0.82539684,2.1709402,1.3577534
1175.611,4.7374849,1.4505495,0.69949877,-0.60317463,1.958486,-1.8778999,0.79853481,2.1782663,1.3528694
1175.991,4.8327227,1.4383395,0.68415326,-0.63736266,2.0854702,-1.8608059,0.80341882,2.1684983,1.3626374
1176.0709,4.8327227,1.4554335,0.67202497,-0.62515265,2.0659342,-1.9365079,0.86691087,2.1758242,1.3431014
1176.411,4.8815627,1.4627595,0.68311679,-0.61782664,2.0903542,-1.7240537,0.82295483,2.1782663,1.3235654
1176.641,4.925519,1.4407815,0.67512095,-0.61294264,1.978022,-1.8754579,0.81562883,2.1709402,1.3431014
1176.7209,4.9035411,1.4920635,0.67770547,-0.61050063,2.0561662,-1.9291819,0.83272284,2.1758242,1.3479854
1176.981,4.8424907,1.4725275,0.67872852,-0.60073262,2.1269841,-1.6825397,0.76678878,2.1733823,1.3724054
1176.991,4.8205128,1.4774115,0.67588824,-0.60561663,2.1440783,-1.8485959,0.76434678,2.1684983,1.3870574
1177.041,4.7912087,1.4847375,0.70041412,-0.60073262,2.0976801,-1.9096459,0.80341882,2.1733823,1.3675214
1177.1809,4.8693528,1.4920635,0.67976499,-0.59340662,2.0927961,-1.7240537,0.83028084,2.1782663,1.3382174
1177.231,4.9304028,1.4969475,0.68711472,-0.58852261,2.0659342,-1.9145299,0.84004885,2.1709402,1.3382174
1177.251,4.9426131,1.5384616,0.68646854,-0.58608061,2.1221001,-1.9047619,0.7912088,2.1758242,1.3431014
1177.3209,5.0085468,1.5531136,0.68105727,-0.59340662,2.1245422,-1.8412699,0.81562883,2.1733823,1.3528694
1177.361,5.0720391,1.5482296,0.69408745,-0.61538464,2.0561662,-1.9316239,0.75946277,2.1709402,1.3577534
1177.411,5.0720391,1.5457876,0.70027953,-0.62515265,2.0757022,-1.8534799,0.87667888,2.1782663,1.3382174
1177.4609,5.054945,1.5555556,0.69008958,-0.62759465,2.004884,-1.9145299,0.81318682,2.1782663,1.3382174
1177.4709,5.0891333,1.5775336,0.68983382,-0.61538464,2.0732601,-1.95116,0.79365081,2.1807082,1.3431014
1177.521,5.1013432,1.5873016,0.68763965,-0.60805863,2.0317461,-1.9340659,0.76190478,2.1807082,1.3235654
1177.551,5.0476189,1.5897436,0.69175875,-0.60805863,2.0537241,-1.8266178,0.82051283,2.1733823,1.3186814
1178.0909,4.8791208,1.5848596,0.70311975,-0.60317463,2.1221001,-1.8192918,0.83028084,2.1758242,1.3284494
1178.1709,4.8840051,1.5604396,0.68208027,-0.58852261,2.0122101,-1.8778999,0.7863248,2.1807082,1.3235654
1178.311,4.915751,1.5457876,0.69550085,-0.5763126,1.98779,-1.9120879,0.7912088,2.1782663,1.3186814
1178.411,4.8937731,1.5164835,0.67459601,-0.56410259,1.997558,-1.8461539,0.87423688,2.1807082,1.3772894
1178.491,4.8498168,1.5213675,0.70956755,-0.5787546,2.0683761,-1.8168498,0.77655679,2.1831503,1.3479854
1178.601,4.9499388,1.5189255,0.7081542,-0.56654459,2.0708182,-1.7948718,0.7838828,2.1831503,1.3235654
1178.631,4.9230771,1.5262516,0.71317512,-0.58363861,2.0634921,-1.7094017,0.83272284,2.1782663,1.3284494
1178.791,4.8302808,1.4969475,0.68672431,-0.58363861,2.029304,-1.8339438,0.84493285,2.1831503,1.3186814
1178.911,4.7887669,1.4871795,0.68969917,-0.59584862,2.0732601,-1.8485959,0.80830282,2.1831503,1.3089134
1179.1709,4.9230771,1.4896215,0.68646854,-0.59584862,1.9169719,-1.7533578,0.82783884,2.1904762,1.2942613
1179.291,4.9279609,1.4822955,0.69266063,-0.61050063,2.0805862,-1.7387058,0.7912088,2.1855922,1.3186814
1179.301,4.9694748,1.4725275,0.6921491,-0.61050063,1.9218559,-1.8656899,0.7912088,2.1880343,1.3089134
1179.381,4.9035411,1.4578755,0.70014489,-0.60073262,1.997558,-1.8021978,0.7912088,2.1831503,1.3089134
1179.781,5.0573869,1.4603175,0.71060407,-0.61050063,2.0634921,-1.6923077,0.7887668,2.1855922,1.3040293
1179.8309,5.0280828,1.4578755,0.70402163,-0.61538464,2.0830281,-1.9194139,0.81318682,2.1807082,1.2991453
1180.0809,4.9230771,1.4652015,0.68053228,-0.61294264,1.9242979,-1.7045177,0.7838828,2.1831503,1.2991453
1180.0909,4.925519,1.4529915,0.70414281,-0.59584862,2.0463982,-1.8925519,0.76923078,2.1807082,1.2844933
1180.151,4.9181929,1.4505495,0.69898725,-0.58608061,1.995116,-1.8998779,0.77167279,2.1831503,1.2942613
1180.1909,4.925519,1.4603175,0.68801659,-0.59340662,1.96337,-1.6971917,0.7863248,2.1831503,1.2991453
1180.2109,4.8986568,1.4163615,0.66969621,-0.59829062,1.968254,-1.8876679,0.80341882,2.1831503,1.3431014
1180.3209,4.8913307,1.4041514,0.68634742,-0.5763126,2.0415142,-1.7045177,0.84004885,2.1831503,1.3284494
1180.481,4.8742371,1.4163615,0.69201446,-0.60073262,1.9218559,-1.8681319,0.81562883,2.1758242,1.3089134
1180.561,4.8937731,1.3846154,0.69653738,-0.60805863,1.956044,-1.8437119,0.82783884,2.1807082,1.3479854
1180.611,4.9108667,1.4139194,0.70672733,-0.59340662,1.9145299,-1.7118437,0.84737486,2.1733823,1.3186814
1180.661,4.896215,1.4065934,0.69034535,-0.58363861,1.96337,-1.8901099,0.93772894,2.1709402,1.3186814
1180.761,4.9279609,1.4017094,0.69795078,-0.59829062,2.0561662,-1.9145299,0.90109891,2.1831503,1.3137974
1180.851,4.9133091,1.4090354,0.700791,-0.61050063,2.0976801,-1.7899878,0.92063493,2.1782663,1.3577534
1180.911,4.8498168,1.3992674,0.69834113,-0.58119661,2.0415142,-1.8095238,0.83760685,2.1807082,1.3186814
1181.041,4.9523811,1.3724054,0.68595707,-0.59096462,2.029304,-1.7924298,0.77899879,2.1733823,1.2991453
1181.131,4.974359,1.3724054,0.70441204,-0.58363861,1.95116,-1.6776557,0.7912088,2.1782663,1.3333334
1181.351,4.9987788,1.3724054,0.68415326,-0.5738706,1.9340659,-1.7948718,0.79853481,2.1733823,1.3089134
1181.371,5.025641,1.3846154,0.70866567,-0.5787546,1.973138,-1.7655678,0.82783884,2.1684983,1.3284494
1181.5709,5.0891333,1.3846154,0.68570131,-0.58608061,2.0219781,-1.8217338,0.83028084,2.1709402,1.3137974
1181.6709,4.9719172,1.3894994,0.69356251,-0.59340662,2.0683761,-1.7851038,0.87423688,2.1684983,1.2991453
1181.6809,4.9572649,1.3846154,0.67872852,-0.59096462,1.948718,-1.8608059,0.81807083,2.1660562,1.2991453
1181.731,4.925519,1.3772894,0.71820951,-0.59096462,2.1001222,-1.9047619,0.82539684,2.1733823,1.3186814
1181.791,4.925519,1.3650794,0.67911887,-0.58363861,2.0537241,-1.7142857,0.77167279,2.1660562,1.3186814
1181.911,4.9474969,1.3626374,0.70531392,-0.58852261,2.0122101,-1.8827839,0.7887668,2.1733823,1.2991453
1182.251,5.0891333,1.3504274,0.68995494,-0.58852261,1.9194139,-1.8266178,0.79609281,2.1709402,1.2942613
1182.4709,5.113553,1.3455434,0.6853109,-0.5738706,2.0366302,-1.8266178,0.79853481,2.1684983,1.2942613
1182.611,4.9792428,1.3626374,0.69008958,-0.5763126,2.04884,-1.6971917,0.77411479,2.1660562,1.3040293
1182.7209,5.0109892,1.3553114,0.6956355,-0.58119661,2.1318681,-1.8412699,0.76678878,2.1709402,1.3089134
1182.741,4.854701,1.3601954,0.69395286,-0.5763126,2.0537241,-1.6849817,0.80830282,2.1660562,1.2942613
1182.811,4.9816852,1.3455434,0.69305098,-0.5738706,2.0415142,-1.8852259,0.80830282,2.1660562,1.3040293
1182.871,5.0036631,1.3748474,0.68930882,-0.56898659,2.1318681,-1.8510379,0.77655679,2.1660562,1.2796093
1183.261,4.9401708,1.3724054,0.69175875,-0.5763126,2.029304,-1.7704518,0.76434678,2.1636143,1.2844933
1183.551,4.9523811,1.3699634,0.69653738,-0.5787546,2.1050062,-1.6630037,0.74969476,2.1660562,1.3040293
1183.8209,5.0280828,1.3699634,0.68027651,-0.5787546,2.0512822,-1.8168498,0.86446887,2.1636143,1.2893773
1183.911,5.074481,1.3772894,0.67847276,-0.58119661,2.0463982,-1.8705739,0.84493285,2.1660562,1.2796093
1184.241,5.0720391,1.3797314,0.68415326,-0.58363861,2.1391943,-1.8730159,0.77167279,2.1562881,1.2698413
1184.481,4.9230771,1.3943834,0.68221492,-0.58608061,2.034188,-1.8021978,0.85958487,2.1709402,1.2844933
1184.561,4.9010987,1.3919414,0.6815688,-0.58608061,2.034188,-1.7777778,0.78144079,2.1709402,1.2796093
1184.7209,4.974359,1.3650794,0.68131304,-0.58852261,2.034188,-1.8608059,0.81074482,2.1709402,1.2942613
1184.741,4.974359,1.3577534,0.68260527,-0.59829062,2.1123321,-1.7313797,0.78144079,2.1684983,1.2600733
1184.871,4.9792428,1.3724054,0.68828577,-0.58852261,2.0903542,-1.8388278,0.7887668,2.1733823,1.2698413
1185.051,4.984127,1.3675214,0.68750507,-0.59096462,2.0757022,-1.8925519,0.76923078,2.1684983,1.2698413
1185.161,4.9230771,1.3528694,0.68350714,-0.59096462,2.039072,-1.8021978,0.80586082,2.1709402,1.2747253
1185.371,4.8986568,1.3650794,0.69138181,-0.58119661,2.0805862,-1.9194139,0.79609281,2.1684983,1.2600733
1185.4209,4.8937731,1.3846154,0.67911887,-0.5738706,2.0952382,-1.7435898,0.79853481,2.1684983,1.2942613
1185.661,4.9401708,1.3894994,0.68247068,-0.5738706,1.973138,-1.8608059,0.82051283,2.1709402,1.2600733
1185.7009,4.9938951,1.3675214,0.69718349,-0.59829062,2.0903542,-1.8852259,0.83516484,2.1733823,1.2796093
1185.741,4.9108667,1.3626374,0.68286103,-0.5738706,2.019536,-1.9096459,0.81318682,2.1807082,1.2551893
1185.8409,4.9719172,1.3650794,0.68621284,-0.5763126,2.0512822,-1.7460318,0.73015875,2.1733823,1.2698413
1185.901,4.964591,1.3650794,0.67551136,-0.59340662,2.0219781,-1.8705739,0.75457877,2.1709402,1.2649573
1186.061,4.9230771,1.3968254,0.67898428,-0.58119661,2.0952382,-1.7484738,0.83516484,2.1709402,1.2356533
1186.0709,4.896215,1.3870574,0.68866271,-0.59829062,2.0927961,-1.8339438,0.85225886,2.1733823,1.2356533
1186.541,4.9084249,1.3724054,0.66867316,-0.59340662,2.0561662,-1.8192918,0.7887668,2.1636143,1.2307693
1186.5809,4.8937731,1.3724054,0.66828281,-0.58852261,1.9023199,-1.7875458,0.83272284,2.1733823,1.2844933
1186.6709,4.9670329,1.4261295,0.68221492,-0.59584862,1.95116,-1.7704518,0.80830282,2.1660562,1.2503053
1186.881,4.896215,1.4285715,0.67576712,-0.58852261,2.043956,-1.8388278,0.92796093,2.1758242,1.2844933
1187.101,4.886447,1.4310135,0.68080151,-0.60317463,1.9340659,-1.7802198,0.83272284,2.1782663,1.2649573
1187.241,4.8815627,1.4163615,0.68454367,-0.58608061,2.1050062,-1.7997558,0.82539684,2.1684983,1.2551893
1187.311,4.9010987,1.3968254,0.69524509,-0.60561663,2.019536,-1.8876679,0.83760685,2.1758242,1.2454213
1187.541,4.9108667,1.4041514,0.69356251,-0.60561663,2.0415142,-1.7606838,0.81807083,2.1733823,1.2210013
1187.551,4.915751,1.4017094,0.69150299,-0.60317463,2.0830281,-1.7875458,0.78144079,2.1782663,1.2405373
1187.661,4.9230771,1.3894994,0.68401867,-0.60073262,2.0610502,-1.8363858,0.80830282,2.1782663,1.2161173
1187.6909,4.9206347,1.4139194,0.67641324,-0.59829062,2.0317461,-1.8925519,0.82783884,2.1684983,1.2405373
1187.811,4.9377289,1.4041514,0.69201446,-0.59340662,2.0732601,-1.8192918,0.76923078,2.1733823,1.2454213
1187.851,4.9328451,1.4236875,0.67304802,-0.59584862,1.973138,-1.7924298,0.75213677,2.1758242,1.2405373
1187.861,4.9694748,1.4212455,0.66775781,-0.60073262,2.0854702,-1.6923077,0.73015875,2.1684983,1.2503053
1187.881,4.9133091,1.4090354,0.67731512,-0.60561663,2.0512822,-1.8437119,0.78144079,2.1733823,1.2210013
1187.901,4.9279609,1.3846154,0.67627865,-0.61050063,2.1050062,-1.7997558,0.74481076,2.1782663,1.2356533
1187.9209,4.886447,1.3919414,0.69318557,-0.61294264,2.0927961,-1.8046398,0.77899879,2.1758242,1.2258853
1188.101,4.8278389,1.3699634,0.67718053,-0.61538464,2.039072,-1.8192918,0.82539684,2.1733823,1.2503053
1188.1709,4.8107448,1.3724054,0.68170339,-0.60073262,2.0634921,-1.7216117,0.79609281,2.1758242,1.2356533
1188.1809,4.8669109,1.4212455,0.67872852,-0.60317463,2.043956,-1.8266178,0.7863248,2.1758242,1.2405373
1188.2209,4.844933,1.4212455,0.67653435,-0.60805863,2.1001222,-1.7753358,0.80586082,2.1709402,1.2307693
1188.241,4.8302808,1.4505495,0.67743629,-0.58852261,1.978022,-1.8437119,0.75213677,2.1684983,1.2405373
1188.4709,4.8717947,1.4407815,0.67576712,-0.60805863,1.98779,-1.7826618,0.72527474,2.1709402,1.2307693
1188.561,4.8400488,1.4310135,0.67718053,-0.60317463,2.039072,-1.7802198,0.79365081,2.1758242,1.2210013
1188.5809,4.8644691,1.4749695,0.6606639,-0.59096462,2.1098902,-1.7289377,0.82051283,2.1733823,1.2454213
1188.8209,4.9499388,1.4725275,0.67588824,-0.59829062,2.02442,-1.8925519,0.77167279,2.1758242,1.2600733
1188.881,4.915751,1.4774115,0.68969917,-0.59340662,2.0512822,-1.9023199,0.82539684,2.1709402,1.2600733
1188.891,4.905983,1.4993895,0.67911887,-0.59829062,2.1001222,-1.8241758,0.79853481,2.1684983,1.2551893
1188.9309,4.8498168,1.4383395,0.68350714,-0.60317463,1.9340659,-1.7826618,0.7912088,2.1758242,1.2698413
1188.9509,4.8693528,1.4334555,0.6801554,-0.59340662,2.009768,-1.9072039,0.7912088,2.1684983,1.2210013
1188.991,4.8400488,1.4358975,0.68027651,-0.60073262,2.1269841,-1.7802198,0.82539684,2.1733823,1.2063493
1189.101,4.7716727,1.4432235,0.68492055,-0.59829062,1.968254,-1.9072039,0.74725276,2.1758242,1.2307693
1189.151,4.7252746,1.4334555,0.68053228,-0.58119661,1.990232,-1.8363858,0.85225886,2.1758242,1.2210013
1189.161,4.7521367,1.4358975,0.66892892,-0.59829062,2.034188,-1.8510379,0.79609281,2.1660562,1.2161173
1189.3409,4.7521367,1.4261295,0.6690501,-0.60561663,2.1098902,-1.7802198,0.86202687,2.1684983,1.2112333
1189.371,4.815629,1.4358975,0.68092263,-0.60317463,2.02442,-1.8656899,0.90842491,2.1636143,1.2551893
1189.381,4.7741146,1.4188035,0.68376291,-0.59584862,2.1318681,-1.8998779,0.88400489,2.1636143,1.2454213
1189.501,4.844933,1.4481075,0.67718053,-0.59584862,1.968254,-1.8144078,0.86691087,2.1587303,1.2747253
1189.651,4.815629,1.4114774,0.67692477,-0.58363861,2.0659342,-1.8583639,0.82295483,2.1684983,1.3040293
1189.6709,4.8840051,1.4114774,0.6606639,-0.60561663,2.1123321,-1.8803419,0.84493285,2.1660562,1.2649573
1189.8209,4.8620267,1.4261295,0.68956459,-0.61782664,2.0830281,-1.7191697,0.84981686,2.1660562,1.2747253
1190.021,4.776557,1.4261295,0.67821699,-0.60561663,2.1245422,-1.9047619,0.78144079,2.1611722,1.2747253
1190.131,4.7374849,1.4334555,0.6796304,-0.60805863,1.980464,-1.8388278,0.80586082,2.1587303,1.2747253
1190.1809,4.7228327,1.4285715,0.67976499,-0.59340662,2.0317461,-1.8437119,0.83028084,2.1684983,1.2649573
1190.2009,4.7496948,1.4212455,0.676669,-0.60805863,1.956044,-1.8315018,0.7887668,2.1636143,1.2503053
1190.2209,4.7814407,1.4529915,0.67796123,-0.59584862,2.0927961,-1.7557998,0.79609281,2.1660562,1.2551893
1190.241,4.6862025,1.4529915,0.68634742,-0.61782664,2.1294262,-1.9145299,0.80586082,2.1660562,1.2405373
1190.521,4.7228327,1.4896215,0.67408448,-0.60561663,2.0586081,-1.8290598,0.79609281,2.1611722,1.2551893
1190.5809,4.7692308,1.4652015,0.67073268,-0.60805863,2.0903542,-1.8070818,0.79853481,2.1684983,1.2405373
1190.621,4.7789989,1.4529915,0.67421907,-0.59096462,2.0805862,-1.8778999,0.80341882,2.1636143,1.2747253
1190.661,4.7716727,1.4529915,0.67782664,-0.61050063,1.990232,-1.9145299,0.81807083,2.1733823,1.2747253
1190.7009,4.776557,1.4578755,0.67551136,-0.59584862,1.970696,-1.8388278,0.82295483,2.1684983,1.2747253
1190.851,4.8229547,1.4798535,0.68634742,-0.61050063,1.982906,-1.7362638,0.83760685,2.1709402,1.2454213
1190.901,4.786325,1.4334555,0.67860734,-0.60073262,2.1611722,-1.8412699,0.88156289,2.1684983,1.2405373
1191.061,4.7594628,1.4407815,0.67718053,-0.60073262,2.1318681,-1.8583639,0.90598291,2.1709402,1.2307693
1191.231,4.6862025,1.4407815,0.67563248,-0.59829062,2.1294262,-1.7191697,0.8913309,2.1709402,1.2600733
1191.281,4.6715508,1.4334555,0.67189038,-0.62271065,1.995116,-1.7851038,0.90354091,2.1758242,1.2649573
1191.391,4.6984129,1.4603175,0.67757088,-0.61294264,2.0659342,-1.8778999,0.8962149,2.1709402,1.2503053
1191.4609,4.7155066,1.4383395,0.68247068,-0.62515265,2.0757022,-1.8485959,0.81562883,2.1733823,1.2600733
1191.511,4.7057385,1.4432235,0.68131304,-0.62515265,2.1098902,-1.8241758,0.79609281,2.1758242,1.2649573
1191.641,4.7350426,1.4725275,0.67563248,-0.63492066,2.1489623,-1.7387058,0.75946277,2.1807082,1.2503053
1191.7009,4.757021,1.4652015,0.69383174,-0.61782664,2.1562881,-1.7777778,0.7863248,2.1782663,1.2454213
1191.9509,4.8180709,1.4481075,0.66583294,-0.61050063,1.958486,-1.7924298,0.76190478,2.1758242,1.2307693
1192.051,4.8034186,1.4456655,0.67911887,-0.61294264,2.0268621,-1.8339438,0.81318682,2.1758242,1.2356533
1192.101,4.7594628,1.4578755,0.67743629,-0.61050063,2.0219781,-1.8437119,0.7863248,2.1782663,1.2942613
1192.231,4.8400488,1.4822955,0.68182456,-0.62271065,2.0781441,-1.9169719,0.86446887,2.1782663,1.3284494
1192.281,4.8693528,1.4383395,0.67770547,-0.61050063,2.1343102,-1.8266178,0.87423688,2.1782663,1.3479854
1192.551,4.8424907,1.4358975,0.68854153,-0.61294264,2.0903542,-1.8437119,0.7912088,2.1782663,1.3626374
